StoreId,StoreName,CompleteStoreName,FoodType,AverageRating,Reviewers,City,Location
pxk3,,Anthology Coffee & Co. - Industry Street,Coffee,0.0,0,muntinlupa city,
ow9b,,Judith's Lomi House - Putatan,Filipino,4.9,58,muntinlupa city,
p3je,,Caramia Cakes & Gelato - Alabang Town Center,Cakes,5.0,636,muntinlupa city,
dg1q,,Tasty & Healthy Bowls - Putatan Muntinlupa,Filipino,0.0,0,muntinlupa city,
a6n7,,Terry's Bistro - Molito Lifestyle Center,Filipino,4.9,13,muntinlupa city,
x0ku,,Serenitea - Metro Gaisano Market ATC,Milk Tea,5.0,722,muntinlupa city,
p3qt,,Greenwich - Muntinlupa City Hall,Pizza,5.0,4839,muntinlupa city,
v2g7,,Hen Lin - Gaisano Alabang,Dim Sum ,5.0,65,muntinlupa city,
d73s,,Shanghai Saloon - Molito Alabang,Ulam,0.0,0,muntinlupa city,
q9zg,,Hanamaruken Ramen - Alabang Town Center,Japanese,5.0,449,muntinlupa city,
pqsh,,Farmery Resto - Molito,American,5.0,147,muntinlupa city,
ag1z,,All Wings - Alabang,Chicken Wings,0.0,0,muntinlupa city,
n2f9,,YOGOST - Alabang Town Center,Desserts,5.0,73,muntinlupa city,
s0jj,,Fat Fook Kitchen - ATC,Asian,4.9,108,muntinlupa city,
dk8r,,Sugar Cafe - Putatan,Milk Tea,4.9,42,muntinlupa city,
azj3,,Lil' Orbits Mini Donuts - Metro Supermarket ATC,Donut,4.9,19,muntinlupa city,
yfbd,,Manam's Pancit Pancitan - Molito,Filipino,5.0,208,muntinlupa city,
leh9,,Modern Shanghai - ATC,Chinese,0.0,0,muntinlupa city,
ydnf,,TOMORO COFFEE - Metro Alabang Town Center,Coffee,5.0,80,muntinlupa city,
yzik,,St. Louis - Molito,Coffee,5.0,12,muntinlupa city,
exqq,,Balai Pandesal and Soy & Bean - National Road,Bread,5.0,858,muntinlupa city,
q8or,,Motorino Napoletana Pizzeria - ATC,Pizza,4.9,333,muntinlupa city,
tifz,,KKOPI.Tea - San Guillermo,Milk Tea,5.0,103,muntinlupa city,
s5ks,,Taco Bell - Alabang Town Center,Wraps,5.0,1120,muntinlupa city,
vadn,,Best Bites Boneless Fried Chicken - Putatan Muntinlupa,Fried Chicken,4.4,227,muntinlupa city,
gc3k,,Cupi. - Molito,Coffee,0.0,0,muntinlupa city,
y9dw,,Tuding's - Putatan Muntinlupa,Filipino,5.0,1049,muntinlupa city,
skin,,Hocho Japanese Restaurant - Metro Gaisano Mall,Sushi,0.0,0,muntinlupa city,
b9qa,,Gong cha - Northgate Cyberzone,Milk Tea,5.0,425,muntinlupa city,
k6yl,,Kain Baboy - Estanislao Street,Filipino,0.0,0,muntinlupa city,
ojbp,,Bulalo World Express - Putatan Muntinlupa,Bulalo,4.9,142,muntinlupa city,
hrnt,,Minute Burger - Alabang Central,American,5.0,259,muntinlupa city,
uwrg,,Wobbly Pan Spanish Bistro - Molito,Seafood,0.0,0,muntinlupa city,
gsm8,,FEI FEI by Choi Garden - Molito,Chinese,0.0,0,muntinlupa city,
c8sc,,Southblend x Tatakoyaki - Muntinlupa,Beverages,5.0,726,muntinlupa city,
o7na,,Cupcakes by Sonja - Molito,Cakes,4.9,72,muntinlupa city,
p1of,,Shi Lin - ATC,Chinese,5.0,568,muntinlupa city,
w6m4,,Tori Kraze - Putatan,Chicken,0.0,0,muntinlupa city,
q9ki,,Frankie's New York Buffalo Wings - Molito Alabang,Chicken Wings,5.0,869,muntinlupa city,
vsfm,,Chansel Pizza Haus - Lianas Supermarket T. Molina,Pizza,5.0,277,muntinlupa city,
s5mx,,Shakey's Pizza - Muntinlupa,Pizza,5.0,1674,muntinlupa city,
k1w9,,Kape Sa Kagubatan - Soliven Alvendia Avenue,Filipino,3.2,28,muntinlupa city,
m6yy,,Lavrick Tapsilogan - Liana's Mall Alabang,Rice Bowl,4.6,175,muntinlupa city,
flr9,,PICKUP COFFEE - Alabang Town Center,Coffee,5.0,1039,muntinlupa city,
a1cd,,The Master Tea & Coffee - Putatan,Milk Tea,4.9,700,muntinlupa city,
knmv,,AM Cafe - Molito,Filipino,0.0,0,muntinlupa city,
fz2l,,Khao Khai Thai Chicken House - Molito,Thai,5.0,39,muntinlupa city,
aqv4,,Angel's Pizza - Muntinlupa,Pizza,5.0,42,muntinlupa city,
x90b,,Persian Avenue - Alabang Town Center,Wraps,4.9,21,muntinlupa city,
j3a1,,Cello's Doughnuts - Molito,Donut,5.0,114,muntinlupa city,
edwt,,Chef D - Putatan,Filipino,4.9,76,muntinlupa city,
r3on,,Red Ribbon - Muntinlupa Bayan,Cakes,5.0,1378,muntinlupa city,
wybb,,Single Origin - Molito,American,4.7,53,muntinlupa city,
p0gl,,Amici - Alabang Town Center,Pizza,5.0,469,muntinlupa city,
ly1n,,Pizza Hut - Muntinlupa,Pizza,5.0,1482,muntinlupa city,
f282,,Bloc49 - Putatan,Milk Tea,5.0,211,muntinlupa city,
xokf,,AMBOS Panaderia + Cocina - Molito Lifestyle Center,Cakes,0.0,0,muntinlupa city,
nm53,,Gino's Brick Oven Pizza - Molito,Pizza,5.0,134,muntinlupa city,
mua6,,Crispy Star - Poblacion,Filipino,0.0,0,muntinlupa city,
ihzz,,Kuta Balwarte - Alabang,Chicken Wings,5.0,224,muntinlupa city,
atak,,Tagaytay Bulalo Specials - Putatan Muntinlupa,Bulalo,4.9,91,muntinlupa city,
uia4,,Yeon Kitchen - Fastbytes,Korean,4.9,225,muntinlupa city,
s3sz,,Gata Filipino Recipes - Alabang,Filipino,5.0,4311,muntinlupa city,
q1o5,,MOS Burger - Alabang,Burgers,5.0,100,muntinlupa city,
r6lo,,The Sandwich Guy - Alabang,Sandwiches,5.0,1703,muntinlupa city,
x1yc,,Miguelito's Avocado Locco - Metro Supermarket,Desserts,4.7,65,muntinlupa city,
ynvn,,The Olive Tree,,4.5,10,muntinlupa city,
b6de,,Bacolod Chicken Inasal - Fastbytes,Filipino,5.0,769,muntinlupa city,
i5mm,,Jollibee - Lianas Alabang,Fast Food,5.0,2122,muntinlupa city,
mf3q,,Cocopan - Putatan,Coffee,5.0,44,muntinlupa city,
y8ob,,Crisostomo - Alabang Town Center,Filipino,5.0,155,muntinlupa city,
pzcl,,Robluck Fried Chicken and Sizzling - Putatan,Chicken,0.0,0,muntinlupa city,
sjkf,,Potdog - Northgate Alabang,Seafood,4.9,40,muntinlupa city,
q7uk,,Yellow Cab - Muntinlupa,Pizza,4.9,550,muntinlupa city,
i5ht,,Kitchen Sakura - Puregold,Japanese,5.0,580,muntinlupa city,
ttli,,BOK Korean Fried Chicken – Alabang Town Center,Fried Chicken,5.0,826,muntinlupa city,
r436,,99 Peso Sulit Chicken - Putatan,Chicken,1.5,15,muntinlupa city,
ku81,,298 Side Streat Waffle Food Kiosk - Muntinlupa,Pancakes & Waffles,0.0,0,muntinlupa city,
qldk,,Fish & Co - ATC,American,0.0,0,muntinlupa city,
p0qu,,Wee Nam Kee - Alabang Town Center,Chicken,5.0,886,muntinlupa city,
qcsn,,Mood & Bites Cafe - Putatan,Coffee,0.0,0,muntinlupa city,
qewk,,Yi Fang Taiwan Fruit Tea - Alabang Town Center,Milk Tea,5.0,61,muntinlupa city,
hgg5,,Bayani Busog Bowls - Putatan Muntinlupa,Filipino,0.0,0,muntinlupa city,
nktd,,DQ Cakes - Alabang Town Center,Cakes,5.0,14,muntinlupa city,
hnkt,,YoCoco - Molito Lifestyle Center,Ice Cream,5.0,18,muntinlupa city,
box8,,Coffee Project - Agro,Coffee,5.0,31,muntinlupa city,
r1uh,,The Perfect Pint - Alabang,American,4.9,72,muntinlupa city,
acil,,GRIFONI'S - Alabang Town Center,Pizza,0.0,0,muntinlupa city,
q7lb,,Ooma - Molito,Japanese,5.0,590,muntinlupa city,
wrvy,,Ka-Kuta Wings - Putatan,Chicken,0.0,0,muntinlupa city,
sfrx,,Yogorino - Molito,Desserts,5.0,54,muntinlupa city,
q7tg,,Sbarro - Metro Gaisano,Pizza,5.0,1100,muntinlupa city,
bqar,,Big Mummy's Express - Putatan,Indian,4.9,191,muntinlupa city,
w0ll,,Chacha Binalot - Putatan Muntinlupa,Filipino,5.0,2454,muntinlupa city,
s1zc,,Dairy Queen - Alabang Town Center,Ice Cream,5.0,452,muntinlupa city,
gj54,,Mr. Tea Authority - Muntinlupa,Beverages,5.0,21,muntinlupa city,
q9ga,,Ramen Nagi - Alabang Town Center,Ramen,5.0,159,muntinlupa city,
f8vx,,Tsokolatea Milktea Shop - Estanislao Street,Beverages,5.0,205,muntinlupa city,
yug0,,Bielle's - National Road,Filipino,5.0,123,muntinlupa city,
q5ou,,SaladStop! - Alabang Town Center (ATC),Salads,5.0,3234,muntinlupa city,
q6dt,,Tenya Tempura Tendon - SM Southmall,Japanese,5.0,717,muntinlupa city,
nzou,,FIC (Fruits in Ice Cream) - Pacific Village,Ice Cream,0.0,0,muntinlupa city,
w1qn,,Yummy Brew Blend,Milk Tea,0.0,0,muntinlupa city,
x62j,,Pamahaw sa Nayon Food and Beverage House,Rice Dishes,0.0,0,muntinlupa city,
vk22,,Balai Bagnet Food Hub,Filipino,0.0,0,muntinlupa city,
etnk,,Bruger Tbone Sizzling House,Filipino,0.0,0,muntinlupa city,
n84d,,Goodah - Alabang Zapote Road,Filipino,5.0,1496,muntinlupa city,
onw4,,Mixue Ice Cream & Tea - Balikatan CAA,Milk Tea,5.0,52,muntinlupa city,
i8lx,,Umai Shawarma - National Road,Shawarma,0.0,0,muntinlupa city,
sol7,,Mexicano Bueno - Alabang,Rice Bowl,4.4,21,muntinlupa city,
k4ng,,Alejandro's - Alabang,Coffee,0.0,0,muntinlupa city,
o28u,,Hidden Vietnam - Muntinlupa,Noodles,4.9,81,muntinlupa city,
zkvr,,Ihaw ay Akin - Alabang Zapote Road,Filipino,4.9,140,muntinlupa city,
s5xv,,Chowking - SM Muntinlupa,Fast Food,4.9,1018,muntinlupa city,
u5be,,Le Katsu Mnl - SM Center Muntinlupa,Japanese,0.0,0,muntinlupa city,
ukqi,,Jj Biryani - Adelfa Street,Lomi,0.0,0,muntinlupa city,
kcse,,Mama Lou's Italian Kitchen - Madison Galeries,Italian,5.0,149,muntinlupa city,
m447,,Ka Ave Essential Lugaw - Muntinlupa,Porridge,5.0,37,muntinlupa city,
ion1,,Arabian Wrap n Grill - Madison Galleries Lifestyle Mall,Shawarma,5.0,27,muntinlupa city,
rczu,,NYFD (New York Fries and Dips) - SM City Muntinlupa,Fries,4.6,26,muntinlupa city,
rmey,,Domino's Pizza - Ayala Alabang,Pizza,4.8,782,muntinlupa city,
w4h7,,Wendy's - Estrellita,American,5.0,370,muntinlupa city,
c7lj,,Chachago - Sycamore Prime Building,Beverages,5.0,91,muntinlupa city,
mats,,Halu Kopi - Taft,Coffee,5.0,11,muntinlupa city,
twfz,,Tikaffe Coffee Shop - Umali Street,Coffee,0.0,0,muntinlupa city,
r6dv,,Kharabons - Alabang,Fried Chicken,5.0,946,muntinlupa city,
dfpx,,EGGSY - Alabang,Cakes,0.0,0,muntinlupa city,
btaw,,Pinoy Silogan - National Road,Shawarma,0.0,0,muntinlupa city,
z1y2,,The Purple Blend Snack Bar - National Road,Beverages,0.0,0,muntinlupa city,
g1ws,,JustFried - Katarungan Village,Chicken,0.0,0,muntinlupa city,
w28y,,Mister Donut - SM Southmall,Donut,5.0,20,muntinlupa city,
u9zs,,Chooks! - SM Muntinlupa,Chicken,4.9,107,muntinlupa city,
sit9,,Wings and Fixins Unlimited - National Road,Chicken,3.9,72,muntinlupa city,
zeg3,,Tealive - Madison Gallery,Milk Tea,5.0,137,muntinlupa city,
mou6,,Emys Kakanin - Pedro Diaz Street,Filipino,5.0,114,muntinlupa city,
sumr,,Akiko Foods - Amkor Multipurpose Building,Japanese,5.0,89,muntinlupa city,
ache,,Kenny Rogers Roasters - Muntinlupa,Chicken,5.0,143,muntinlupa city,
w2k1,,Potato Corner - Waltermart West Muntinlupa,Fries,5.0,51,muntinlupa city,
a6ou,,Takam - Alabang Zapote Road,Filipino,5.0,109,muntinlupa city,
r3wb,,Nathaniel's Bakeshop - Sycamore Arcade,Filipino,5.0,739,muntinlupa city,
d6nr,,Prestea Milktea Shop - Ilaya Street,Milk Tea,5.0,939,muntinlupa city,
wyg4,,Gohan Tei - Alabang Zapote Road,Japanese,4.9,211,muntinlupa city,
tmwk,,Pares MNL - Tunasan,Pares,0.0,0,muntinlupa city,
gwup,,The Crunch - Vista Mall Lakefront,Fried Chicken,5.0,63,muntinlupa city,
xekc,,King Sisig Express - Lakefront Sucat,Sisig,4.6,14,muntinlupa city,
mb0h,,BBQ BOB - Montillano,BBQ,0.0,0,muntinlupa city,
tbyt,,Fruitas - SM Center Muntinlupa,Fruit Shake,5.0,76,muntinlupa city,
poav,,Le Katsu Mnl - Waltermart West Service Road,Japanese,0.0,0,muntinlupa city,
xndf,,Ke-fi Kafe - Centropolis,Beverages,5.0,46,muntinlupa city,
irn5,,Fish2Go - Putatan,Seafood,5.0,78,muntinlupa city,
v1nj,,Sake Takoyaki - Tunasan,Snacks,0.0,0,muntinlupa city,
lh83,,Ongpin Express - Waltermart Muntinlupa,Dim Sum ,4.8,28,muntinlupa city,
sloh,,Hen Lin - Madison Galeries,Chinese,0.0,0,muntinlupa city,
db1y,,Kū Chí Tea 苦你可 - Putatan,Beverages,5.0,285,muntinlupa city,
o9d4,,Moonleaf Tea Shop - Northgate Alabang,Beverages,5.0,126,muntinlupa city,
bi9w,,Takoyadon - SM Center Muntinlupa,Takoyaki,5.0,147,muntinlupa city,
z1vs,,One Zo Tapioca - SM Muntinlupa,Milk Tea,5.0,85,muntinlupa city,
afxs,,Ristorante Bigoli - SM City Southmall,Pasta,5.0,47,muntinlupa city,
lnli,,EMMAfied - Doña Segundina,Filipino,5.0,226,muntinlupa city,
vfax,,SOUP PH Samgyupsal x Hotpot - Tunasan,BBQ,0.0,0,muntinlupa city,
zadf,,Ali Bar Cafe & Dine - Villongco,Fish,0.0,0,muntinlupa city,
w70w,,Taho Story - SM Center Muntinlupa,Filipino,0.0,0,muntinlupa city,
ulyf,,Mumshie Food and Beverage House - Countryhomes,Ulam,4.9,156,muntinlupa city,
the5,,D' Hungry Spot,Silog,0.0,0,muntinlupa city,
ze2q,,Don Benito's - Susana,Cakes,5.0,79,muntinlupa city,
ionk,,Wicked Wings - Alabang Zapote Road,Chicken Wings,5.0,14,muntinlupa city,
ydw9,,Macao Imperial Tea - SM Center Muntinlupa,Beverages,5.0,300,muntinlupa city,
f4q8,,Burger King – Muntinlupa Highway,Burgers,5.0,2771,muntinlupa city,
dtww,,Mango Royal Milkshake - Ilaya Alabang,Fruit Shake,5.0,516,muntinlupa city,
o2a0,,Rese's Coffee x Convenience - Coherco Financial Tower,Coffee,4.8,11,muntinlupa city,
gexl,,Hap chan - Pamplona Las Piñas,Chinese,5.0,543,muntinlupa city,
h2hq,,TINE TINE CASSAVA CAKE - BARLIS BUILDING,Seafood,5.0,25,muntinlupa city,
skpn,,Rustic Kusina - West Service Road,Asian,0.0,0,muntinlupa city,
c1yv,,Sumis Food Crafts - Park Homes,Milk Tea,0.0,0,muntinlupa city,
has0,,Heavenly Desserts by Chef Jeng -  SM Center Muntinlupa,Cakes,5.0,26,muntinlupa city,
mxi9,,CoCo Fresh Tea & Juice - SM Muntinlupa,Beverages,5.0,3589,muntinlupa city,
qmx9,,Lawson Cup & Go - 1210 Acacia,Coffee,4.7,19,muntinlupa city,
s1rr,,Babi Boba PH - Poblacion,Milk Tea,5.0,3735,muntinlupa city,
kq81,,Ulam Delights - Alabang Zapote Road,Chicken,5.0,37,muntinlupa city,
hxwe,,1914 Coffee - Alabang,Coffee,5.0,13,muntinlupa city,
ukao,,Lembest Lechon - Putatan,Filipino,0.0,0,muntinlupa city,
yqre,,39ers Milktea Coffee and Snacks - Narra Street,Filipino,0.0,0,muntinlupa city,
vxlm,,Chix R Us - Alabang Zapote Road,Chicken,3.7,45,muntinlupa city,
mxy5,,Señor Birria - Tunasan,Wraps,4.9,473,muntinlupa city,
ytpb,,Brooklyn's New York Pizza - Madison Galeries,Pizza,4.8,19,muntinlupa city,
q9ke,,Mrs. Fried Rice - Aguirre,Filipino,5.0,515,muntinlupa city,
b7hn,,Santino's Supreme Slice Pizza - SM Muntinlupa,Pizza,4.9,59,muntinlupa city,
yg67,,Tien Ma's - Putatan,Chinese,4.8,24,muntinlupa city,
yyuv,,TakoTako - Ilaya Street,Japanese,4.9,51,muntinlupa city,
g9ei,,Black Boba PH Milk Tea Shop - Poblacion,Milk Tea,5.0,1807,muntinlupa city,
kfey,,Wings 'n Chips - National Road,Chicken Wings,0.0,0,muntinlupa city,
uf80,,Essence Appetit,Snacks,0.0,0,muntinlupa city,
srit,,44 Ave. Coffee Shop - Santo Niño,Coffee,0.0,0,muntinlupa city,
rblq,,Jo's Chicken Inato Milagrina - Real,Chicken,5.0,192,ormoc leyte,
m8lq,,Bella's Restobar - Rizal Street,Filipino,4.6,281,ormoc leyte,
x8pc,,Dunkin' Donuts - Cor. Aviles & Rizal Street,Donut,4.9,750,ormoc leyte,
ibu0,,Fruitas - Robinsons Place Ormoc,Fruit Shake,5.0,29,ormoc leyte,
l8ow,,ECO'S Seafood and Grill - Ormoc Food Park,Seafood,4.9,425,ormoc leyte,
ruk8,,JM Shawarma - Gaisano Capital Ormoc,Shawarma,4.9,123,ormoc leyte,
k0oc,,Unit 1A Bakery & Cafe - Aviles,American,5.0,512,ormoc leyte,
lbp5,,Figaro - Ormoc,American,4.9,30,ormoc leyte,
f8qe,,Bo's Coffee - SM Center Ormoc,Coffee,5.0,1216,ormoc leyte,
hnc7,,Urbanica Milk Coffee - SM Center Ormoc,Coffee,5.0,762,ormoc leyte,
m7bq,,Chooks to Go - Linao,Chicken,5.0,223,ormoc leyte,
d9ue,,Goldilocks - The Point Ormoc,Cakes,5.0,281,ormoc leyte,
knea,,Selecta Ice Cream - Punta Ormoc,Ice Cream,5.0,349,ormoc leyte,
j3lb,,Red Ribbon - Robinsons Ormoc,Cakes,5.0,201,ormoc leyte,
svlo,,Pinky Cafe - Real Street,Beverages,4.9,38,ormoc leyte,
rso4,,Black Pearl - SM Center Ormoc,Milk Tea,5.0,120,ormoc leyte,
icpx,,Ramenboi and Steakhouse - Batitinan,Japanese,5.0,268,ormoc leyte,
jik5,,Cadriels Snacks by Dindo's Ice Cream - Don Felipe,Asian,4.8,32,ormoc leyte,
c72r,,Kang Patrick Restaurant - Santa Cruz Street,Filipino,4.6,21,ormoc leyte,
m4dk,,Jollibee - Ormoc DT,Fast Food,5.0,5687,ormoc leyte,
w3yg,,Steve's Lechon Baka - Ormoc,Filipino,4.8,21,ormoc leyte,
f2qu,,Roger's BBQ - Centro Ormoc Food Park,Filipino,5.0,1722,ormoc leyte,
senp,,Shawarma Shack - Robinsons Ormoc,Shawarma,5.0,218,ormoc leyte,
a2oh,,Mango Magic - Robinsons Place Ormoc,Fruit Shake,5.0,644,ormoc leyte,
d20k,,Chooks! - Robinsons Ormoc,Fried Chicken,5.0,214,ormoc leyte,
m9mv,,The Lemon Co. - SM Center Ormoc,Beverages,4.9,10,ormoc leyte,
g2mh,,Chowking - Robinsons Ormoc,Fast Food,4.9,2185,ormoc leyte,
z7fz,,Dimsum Break - SM Center Ormoc,Rice Dishes,5.0,1403,ormoc leyte,
hzlu,,Vita Bella Bubble Tea and Coffee Stop - Ormoc,Beverages,5.0,53,ormoc leyte,
g3wl,,Mayong's Bakeshop and Snackhouse - Robinsons Place Ormoc,Fast Food,5.0,687,ormoc leyte,
ymlo,,Angel’s Pizza - Ormoc,Pizza,5.0,415,ormoc leyte,
hkvs,,Tuna Republik - Cogon Combado Ormoc,Fish,4.8,12,ormoc leyte,
v7vw,,Teresa's Lutong Bahay - Ormoc City Hall,Filipino,5.0,405,ormoc leyte,
a0gr,,McDonald's - Ormoc,Fast Food,5.0,7190,ormoc leyte,
ho8x,,Bigby's Cafe and Restaurant - SM Center Ormoc,Asian,5.0,17,ormoc leyte,
d2rz,,Atoy’s Wings & Chips - War Veterans Avenue,Chicken,4.8,1286,ormoc leyte,
i0km,,Merry Mango - SM Center Ormoc,Beverages,5.0,646,ormoc leyte,
f3fn,,Famous Belgian Waffles - SM Center Ormoc,Pancakes & Waffles,5.0,177,ormoc leyte,
z2ye,,TeAmeerah Milk Tea - Aviles Street,Milk Tea,4.8,528,ormoc leyte,
oso5,,Daily by Bo's Coffee - SM Ormoc,Coffee,5.0,466,ormoc leyte,
j6ps,,Edna's Eatery - Apitong Street,Filipino,5.0,833,ormoc leyte,
idey,,Bliss Place,Asian,4.8,381,ormoc leyte,
d4no,,Potato Corner - Robinson's Place Terminal,Fries,5.0,339,ormoc leyte,
iv3t,,Sebu Cha - War Veterans,Asian,5.0,742,ormoc leyte,
h8uw,,Thirsty Fresh Fruit Juices and Shakes - Gaisano Riverside,Fruit Shake,5.0,55,ormoc leyte,
tg9e,,The Purple Blend,Coffee,0.0,0,ormoc leyte,
r42n,,Kenny Rogers Roasters - SM Ormoc,Chicken,5.0,180,ormoc leyte,
wlsx,,Forever Cafe and Lounge - Chinatown East Gate,Coffee,0.0,0,ormoc leyte,
t6w9,,Ochado - Ormoc City,Milk Tea,4.9,169,ormoc leyte,
ba87,,Wingers Unlimited - SM Ormoc,Chicken Wings,4.9,202,ormoc leyte,
j1ef,,Mang Inasal - SM Ormoc,Chicken,5.0,2430,ormoc leyte,
eih9,,May Abohan - Robinsons Place Ormoc,Seafood,4.7,60,ormoc leyte,
iuvt,,House of Fruitas - SM Center Ormoc,Fruit Shake,5.0,105,ormoc leyte,
ju9x,,Alberto's Pizza - Ormoc,Pizza,5.0,1265,ormoc leyte,
d3ou,,Greenwich - Robinsons Ormoc,Pizza,5.0,1221,ormoc leyte,
hji4,,Uling Roasters - Burgos Street Ormoc,Chicken,5.0,34,ormoc leyte,
omye,,"But First, Coffee - San Pedro Street Ormoc",Coffee,5.0,138,ormoc leyte,
szra,,Lugawan sa Ormoc - Lilia Avenue,Filipino,4.7,76,ormoc leyte,
ajkq,,Mr Pugo - D Veloso,Filipino,5.0,635,ormoc leyte,
o5iy,,Gong cha - Robinsons Ormoc,Milk Tea,5.0,311,ormoc leyte,
o5ix,,Ribshack - SM City Ormoc,,5.0,1616,ormoc leyte,
gahe,,The Crunch Ormoc - Camella La Pradera,Chicken,5.0,179,ormoc leyte,
rpmk,,La Lemon - Ormoc,Beverages,0.0,0,ormoc leyte,
azbp,,Tokyo Takoyaki - Ormoc City,Takoyaki,5.0,14,ormoc leyte,
eyf3,,Taho Story - SM Center Ormoc,Desserts,0.0,0,ormoc leyte,
lrfb,,Leylam Shawarma - SM Ormoc Deluxe,Bread,5.0,89,ormoc leyte,
d3ft,,Shakey's Pizza - Robinson's Ormoc,Pizza,5.0,556,ormoc leyte,
qpgk,,Kuya J’s Boneless Lechon House - San Pedro Street,Lechon,5.0,70,ormoc leyte,
h2dg,,Tagz Deli Express Shop - Owak,Siomai,5.0,1056,ormoc leyte,
hij6,,Daniel's Diet - Cataag,Filipino,5.0,159,ormoc leyte,
ds46,,Master Siomai - Gaisano Ormoc Central Mall,Siomai,4.4,19,ormoc leyte,
cm39,,Koepi - Ormoc,Coffee,4.9,11,ormoc leyte,
sqsi,,Khao Khai Thai Chicken House - SM Mall of Asia,Thai,4.9,328,pasay city,
s0sg,,Goldilocks - SM Hypermart MOA,Cakes,0.0,0,pasay city,
w1yq,,Wright Wings - Scape,Chicken Wings,5.0,113,pasay city,
i4hr,,Hom - Mall of Asia,Thai,5.0,2546,pasay city,
s4jy,,Paradise Dynasty - S Maison,Chinese,5.0,223,pasay city,
s49j,,Rita's Pancit Ng Taga Malabon - SM Mall of Asia,Noodles,0.0,0,pasay city,
jgt0,,Buffalo's Wings N' Things - MAAX,Chicken Wings,4.9,42,pasay city,
u1op,,Tiger Sugar - SM Mall of Asia,Milk Tea,5.0,1008,pasay city,
bj5t,,24 Chicken - Phoenix Petroleum,Fried Chicken,5.0,7126,pasay city,
q9jz,,Overdoughs - S'Maison,Bread,5.0,108,pasay city,
a46d,,Buko Express - WMall Macapagal,Fruit Shake,5.0,12,pasay city,
optz,,Katsu Sama - National University Mall of Asia,Japanese,0.0,0,pasay city,
iir7,,Ok Bob - Mall Of Asia,Shawarma,0.0,0,pasay city,
mq46,,Le Sucre Lab - Mall of Asia,Cakes,5.0,121,pasay city,
zy57,,Texas Roadhouse - S'Maison,American,0.0,0,pasay city,
bo8b,,Chicken Chingu - NU Mall of Asia,Fried Chicken,5.0,494,pasay city,
t9io,,Mang Inasal - WMall Macapagal,Chicken,4.8,1587,pasay city,
d2rq,,Olive Garden - MOA,American,0.0,0,pasay city,
q0he,,Cinnabon - Mall of Asia,Bread,5.0,433,pasay city,
rk14,,Marugame Udon - SM MOA,Japanese,5.0,1522,pasay city,
r1fg,,XO 46 Heritage Bistro - S Maison,Filipino,0.0,0,pasay city,
faaa,,El Pollo Loco - My South Hall,American,0.0,0,pasay city,
eogv,,Eggdrop - SM MOA,Sandwiches,0.0,0,pasay city,
c87x,,Las Flores - S'Maison,American,0.0,0,pasay city,
hfue,,Koomi - IKEA,Beverages,4.9,26,pasay city,
e6gg,,The Kapetan Cafe -  Mall of Asia,Asian,0.0,0,pasay city,
kt0y,,Fish & Co - My South Hall,American,0.0,0,pasay city,
o0yj,,Sushi Nori - Mall of Asia,Sushi,5.0,284,pasay city,
s7se,,The Coffee Bean & Tea Leaf - W Mall,Coffee,4.9,801,pasay city,
koqc,,Hard Rock Cafe - Conrad,American,0.0,0,pasay city,
igwm,,Lé Reale Caffé,Coffee,0.0,0,pasay city,
wyyi,,Burger Beast - Mall of Asia,Burgers,0.0,0,pasay city,
etld,,Yoshinoya - DD Meridian Park Pasay,Japanese,4.9,437,pasay city,
r7nb,,Tiong Bahru Boneless Hainanese Chicken Rice - Met Live,Chinese,5.0,1153,pasay city,
coqd,,The Original Boat Noodle - SM Mall of Asia,Thai,4.9,95,pasay city,
ilpr,,Taters - SM MOA Gamepark,Snacks,0.0,0,pasay city,
g3fu,,The French Baker - SM Mall of Asia,Bread,5.0,46,pasay city,
o2ln,,Michelle's Putong Ube - Mall of Asia,Filipino,5.0,14,pasay city,
sc7u,,Coco+ - SM MOA,Fruit Shake,0.0,0,pasay city,
avv4,,Thai Express - SMX Convention Center Manila,Curry,0.0,0,pasay city,
d4hf,,Nanyang - Mall of Asia,Chicken,5.0,253,pasay city,
qjdh,,Mo' Cookies - Mall of Asia,Desserts,5.0,17,pasay city,
ftb1,,Frankie's New York Buffalo Wings - SM Mall of Asia,Chicken Wings,5.0,79,pasay city,
a7fr,,Lawson Cup & Go - Reach,Coffee,4.9,39,pasay city,
q8zm,,8CUTS - MOA,Burgers,5.0,608,pasay city,
zssp,,Chinese Beef Noodles House - Pasay,BBQ,4.8,12,pasay city,
cn4h,,Amore Bread & Booze - Golden Phoenix Hotel Manila,Pizza,0.0,0,pasay city,
cm2g,,Nono's - Smaison,Sandwiches,4.9,16,pasay city,
koor,,Randy's Donuts - Conrad,American,0.0,0,pasay city,
nrln,,Merry Moo - Mall of Asia,Desserts,5.0,15,pasay city,
eumv,,Popeyes Chicken - Mall Of Asia,Chicken,4.9,919,pasay city,
f2wc,,Gringo - MAAX,Rice Bowl,4.8,167,pasay city,
ldwg,,Wildflour Cafe + Bakery - MOA,American,4.8,18,pasay city,
gs9y,,Single Origin - MOA Square,American,4.9,10,pasay city,
dlfn,,Katherine's Cafe -  SM Mall of Asia,Healthy,0.0,0,pasay city,
c5pj,,VIET NAM NO 1 RESTAURANT - Meridian,,4.6,13,pasay city,
x126,,"But First, Coffee - Phoenix Petroleum, MOA",Coffee,5.0,318,pasay city,
